cod_muni|municipio|cod_prov|provincia|cod_ccaa|ccaa
05101|Hoyocasero|05|Ávila|07|Castilla y León
05103|Hoyorredondo|05|Ávila|07|Castilla y León
05106|Hoyos de Miguel Muñoz|05|Ávila|07|Castilla y León
05104|Hoyos del Collado|05|Ávila|07|Castilla y León
05105|Hoyos del Espino|05|Ávila|07|Castilla y León
05107|Hurtumpascual|05|Ávila|07|Castilla y León
05108|Junciana|05|Ávila|07|Castilla y León
05109|Langa|05|Ávila|07|Castilla y León
05110|Lanzahíta|05|Ávila|07|Castilla y León
05113|Llanos de Tormes, Los|05|Ávila|07|Castilla y León
05112|Losar del Barco, El|05|Ávila|07|Castilla y León
05114|Madrigal de las Altas Torres|05|Ávila|07|Castilla y León
05115|Maello|05|Ávila|07|Castilla y León
05116|Malpartida de Corneja|05|Ávila|07|Castilla y León
05117|Mamblas|05|Ávila|07|Castilla y León
05118|Mancera de Arriba|05|Ávila|07|Castilla y León
05119|Manjabálago y Ortigosa de Rioalmar|05|Ávila|07|Castilla y León
05120|Marlín|05|Ávila|07|Castilla y León
05121|Martiherrero|05|Ávila|07|Castilla y León
05122|Martínez|05|Ávila|07|Castilla y León
05123|Mediana de Voltoya|05|Ávila|07|Castilla y León
05124|Medinilla|05|Ávila|07|Castilla y León
05125|Mengamuñoz|05|Ávila|07|Castilla y León
05126|Mesegar de Corneja|05|Ávila|07|Castilla y León
05127|Mijares|05|Ávila|07|Castilla y León
05128|Mingorría|05|Ávila|07|Castilla y León
05129|Mirón, El|05|Ávila|07|Castilla y León
05130|Mironcillo|05|Ávila|07|Castilla y León
05131|Mirueña de los Infanzones|05|Ávila|07|Castilla y León
05132|Mombeltrán|05|Ávila|07|Castilla y León
05133|Monsalupe|05|Ávila|07|Castilla y León
05134|Moraleja de Matacabras|05|Ávila|07|Castilla y León
05135|Muñana|05|Ávila|07|Castilla y León
05136|Muñico|05|Ávila|07|Castilla y León
05138|Muñogalindo|05|Ávila|07|Castilla y León
05139|Muñogrande|05|Ávila|07|Castilla y León
05140|Muñomer del Peco|05|Ávila|07|Castilla y León
05141|Muñopepe|05|Ávila|07|Castilla y León
05142|Muñosancho|05|Ávila|07|Castilla y León
05143|Muñotello|05|Ávila|07|Castilla y León
05144|Narrillos del Álamo|05|Ávila|07|Castilla y León
05145|Narrillos del Rebollar|05|Ávila|07|Castilla y León
05149|Narros de Saldueña|05|Ávila|07|Castilla y León
05147|Narros del Castillo|05|Ávila|07|Castilla y León
05148|Narros del Puerto|05|Ávila|07|Castilla y León
05152|Nava de Arévalo|05|Ávila|07|Castilla y León
05153|Nava del Barco|05|Ávila|07|Castilla y León
05151|Navacepedilla de Corneja|05|Ávila|07|Castilla y León
05154|Navadijos|05|Ávila|07|Castilla y León
05155|Navaescurial|05|Ávila|07|Castilla y León
05156|Navahondilla|05|Ávila|07|Castilla y León
05157|Navalacruz|05|Ávila|07|Castilla y León
05158|Navalmoral|05|Ávila|07|Castilla y León
05159|Navalonguilla|05|Ávila|07|Castilla y León
05160|Navalosa|05|Ávila|07|Castilla y León
05161|Navalperal de Pinares|05|Ávila|07|Castilla y León
05162|Navalperal de Tormes|05|Ávila|07|Castilla y León
05163|Navaluenga|05|Ávila|07|Castilla y León
05164|Navaquesera|05|Ávila|07|Castilla y León
05165|Navarredonda de Gredos|05|Ávila|07|Castilla y León
05166|Navarredondilla|05|Ávila|07|Castilla y León
05167|Navarrevisca|05|Ávila|07|Castilla y León
05168|Navas del Marqués, Las|05|Ávila|07|Castilla y León
05169|Navatalgordo|05|Ávila|07|Castilla y León
05170|Navatejares|05|Ávila|07|Castilla y León
05171|Neila de San Miguel|05|Ávila|07|Castilla y León
05172|Niharra|05|Ávila|07|Castilla y León
05173|Ojos-Albos|05|Ávila|07|Castilla y León
05174|Orbita|05|Ávila|07|Castilla y León
05175|Oso, El|05|Ávila|07|Castilla y León
05176|Padiernos|05|Ávila|07|Castilla y León
05177|Pajares de Adaja|05|Ávila|07|Castilla y León
05178|Palacios de Goda|05|Ávila|07|Castilla y León
05179|Papatrigo|05|Ávila|07|Castilla y León
05180|Parral, El|05|Ávila|07|Castilla y León
05181|Pascualcobo|05|Ávila|07|Castilla y León
05182|Pedro Bernardo|05|Ávila|07|Castilla y León
05183|Pedro-Rodríguez|05|Ávila|07|Castilla y León
05184|Peguerinos|05|Ávila|07|Castilla y León
05185|Peñalba de Ávila|05|Ávila|07|Castilla y León
05186|Piedrahíta|05|Ávila|07|Castilla y León
05187|Piedralaves|05|Ávila|07|Castilla y León
05188|Poveda|05|Ávila|07|Castilla y León
05189|Poyales del Hoyo|05|Ávila|07|Castilla y León
05190|Pozanco|05|Ávila|07|Castilla y León
05191|Pradosegar|05|Ávila|07|Castilla y León
05192|Puerto Castilla|05|Ávila|07|Castilla y León
05193|Rasueros|05|Ávila|07|Castilla y León
05194|Riocabado|05|Ávila|07|Castilla y León
05195|Riofrío|05|Ávila|07|Castilla y León
05196|Rivilla de Barajas|05|Ávila|07|Castilla y León
05197|Salobral|05|Ávila|07|Castilla y León
05198|Salvadiós|05|Ávila|07|Castilla y León
05199|San Bartolomé de Béjar|05|Ávila|07|Castilla y León
05200|San Bartolomé de Corneja|05|Ávila|07|Castilla y León
05201|San Bartolomé de Pinares|05|Ávila|07|Castilla y León
05206|San Esteban de los Patos|05|Ávila|07|Castilla y León
05208|San Esteban de Zapardiel|05|Ávila|07|Castilla y León
05207|San Esteban del Valle|05|Ávila|07|Castilla y León
05209|San García de Ingelmos|05|Ávila|07|Castilla y León
05901|San Juan de Gredos|05|Ávila|07|Castilla y León
05210|San Juan de la Encinilla|05|Ávila|07|Castilla y León
05211|San Juan de la Nava|05|Ávila|07|Castilla y León
05212|San Juan del Molinillo|05|Ávila|07|Castilla y León
05213|San Juan del Olmo|05|Ávila|07|Castilla y León
05214|San Lorenzo de Tormes|05|Ávila|07|Castilla y León
05215|San Martín de la Vega del Alberche|05|Ávila|07|Castilla y León
05216|San Martín del Pimpollar|05|Ávila|07|Castilla y León
05217|San Miguel de Corneja|05|Ávila|07|Castilla y León
05218|San Miguel de Serrezuela|05|Ávila|07|Castilla y León
05219|San Pascual|05|Ávila|07|Castilla y León
05220|San Pedro del Arroyo|05|Ávila|07|Castilla y León
05231|San Vicente de Arévalo|05|Ávila|07|Castilla y León
05204|Sanchidrián|05|Ávila|07|Castilla y León
05205|Sanchorreja|05|Ávila|07|Castilla y León
05222|Santa Cruz de Pinares|05|Ávila|07|Castilla y León
05221|Santa Cruz del Valle|05|Ávila|07|Castilla y León
05226|Santa María de los Caballeros|05|Ávila|07|Castilla y León
05224|Santa María del Arroyo|05|Ávila|07|Castilla y León
05225|Santa María del Berrocal|05|Ávila|07|Castilla y León
05902|Santa María del Cubillo|05|Ávila|07|Castilla y León
05227|Santa María del Tiétar|05|Ávila|07|Castilla y León
05228|Santiago del Collado|05|Ávila|07|Castilla y León
05904|Santiago del Tormes|05|Ávila|07|Castilla y León
05229|Santo Domingo de las Posadas|05|Ávila|07|Castilla y León
05230|Santo Tomé de Zabarcos|05|Ávila|07|Castilla y León
05232|Serrada, La|05|Ávila|07|Castilla y León
05233|Serranillos|05|Ávila|07|Castilla y León
05234|Sigeres|05|Ávila|07|Castilla y León
05235|Sinlabajos|05|Ávila|07|Castilla y León
05236|Solana de Ávila|05|Ávila|07|Castilla y León
05237|Solana de Rioalmar|05|Ávila|07|Castilla y León
05238|Solosancho|05|Ávila|07|Castilla y León
05239|Sotalbo|05|Ávila|07|Castilla y León
05240|Sotillo de la Adrada|05|Ávila|07|Castilla y León
05241|Tiemblo, El|05|Ávila|07|Castilla y León
05242|Tiñosillos|05|Ávila|07|Castilla y León
05243|Tolbaños|05|Ávila|07|Castilla y León
05244|Tormellas|05|Ávila|07|Castilla y León
05245|Tornadizos de Ávila|05|Ávila|07|Castilla y León
05247|Torre, La|05|Ávila|07|Castilla y León
05246|Tórtoles|05|Ávila|07|Castilla y León
05249|Umbrías|05|Ávila|07|Castilla y León
05251|Vadillo de la Sierra|05|Ávila|07|Castilla y León
05252|Valdecasa|05|Ávila|07|Castilla y León
05253|Vega de Santa María|05|Ávila|07|Castilla y León
05254|Velayos|05|Ávila|07|Castilla y León
05256|Villaflor|05|Ávila|07|Castilla y León
05257|Villafranca de la Sierra|05|Ávila|07|Castilla y León
05905|Villanueva de Ávila|05|Ávila|07|Castilla y León
05258|Villanueva de Gómez|05|Ávila|07|Castilla y León
05259|Villanueva del Aceral|05|Ávila|07|Castilla y León
05260|Villanueva del Campillo|05|Ávila|07|Castilla y León
05261|Villar de Corneja|05|Ávila|07|Castilla y León
05262|Villarejo del Valle|05|Ávila|07|Castilla y León
05263|Villatoro|05|Ávila|07|Castilla y León
05264|Viñegra de Moraña|05|Ávila|07|Castilla y León
05265|Vita|05|Ávila|07|Castilla y León
05266|Zapardiel de la Cañada|05|Ávila|07|Castilla y León
05267|Zapardiel de la Ribera|05|Ávila|07|Castilla y León
06001|Acedera|06|Badajoz|11|Extremadura
06002|Aceuchal|06|Badajoz|11|Extremadura
06003|Ahillones|06|Badajoz|11|Extremadura
06004|Alange|06|Badajoz|11|Extremadura
06005|Albuera, La|06|Badajoz|11|Extremadura
06006|Alburquerque|06|Badajoz|11|Extremadura
06007|Alconchel|06|Badajoz|11|Extremadura
06008|Alconera|06|Badajoz|11|Extremadura
06009|Aljucén|06|Badajoz|11|Extremadura
06010|Almendral|06|Badajoz|11|Extremadura
06011|Almendralejo|06|Badajoz|11|Extremadura
06012|Arroyo de San Serván|06|Badajoz|11|Extremadura
06013|Atalaya|06|Badajoz|11|Extremadura
06014|Azuaga|06|Badajoz|11|Extremadura
06015|Badajoz|06|Badajoz|11|Extremadura
06016|Barcarrota|06|Badajoz|11|Extremadura
06017|Baterno|06|Badajoz|11|Extremadura
06018|Benquerencia de la Serena|06|Badajoz|11|Extremadura
06019|Berlanga|06|Badajoz|11|Extremadura
06020|Bienvenida|06|Badajoz|11|Extremadura
06021|Bodonal de la Sierra|06|Badajoz|11|Extremadura
06022|Burguillos del Cerro|06|Badajoz|11|Extremadura
06023|Cabeza del Buey|06|Badajoz|11|Extremadura
06024|Cabeza la Vaca|06|Badajoz|11|Extremadura
06025|Calamonte|06|Badajoz|11|Extremadura
06026|Calera de León|06|Badajoz|11|Extremadura
06027|Calzadilla de los Barros|06|Badajoz|11|Extremadura
06028|Campanario|06|Badajoz|11|Extremadura
06029|Campillo de Llerena|06|Badajoz|11|Extremadura
06030|Capilla|06|Badajoz|11|Extremadura
06031|Carmonita|06|Badajoz|11|Extremadura
06032|Carrascalejo, El|06|Badajoz|11|Extremadura
06033|Casas de Don Pedro|06|Badajoz|11|Extremadura
06034|Casas de Reina|06|Badajoz|11|Extremadura
06035|Castilblanco|06|Badajoz|11|Extremadura
06036|Castuera|06|Badajoz|11|Extremadura
06042|Cheles|06|Badajoz|11|Extremadura
06037|Codosera, La|06|Badajoz|11|Extremadura
06038|Cordobilla de Lácara|06|Badajoz|11|Extremadura
06039|Coronada, La|06|Badajoz|11|Extremadura
06040|Corte de Peleas|06|Badajoz|11|Extremadura
06041|Cristina|06|Badajoz|11|Extremadura
06043|Don Álvaro|06|Badajoz|11|Extremadura
06044|Don Benito|06|Badajoz|11|Extremadura
06045|Entrín Bajo|06|Badajoz|11|Extremadura
06046|Esparragalejo|06|Badajoz|11|Extremadura
06047|Esparragosa de la Serena|06|Badajoz|11|Extremadura
06048|Esparragosa de Lares|06|Badajoz|11|Extremadura
06049|Feria|06|Badajoz|11|Extremadura
06050|Fregenal de la Sierra|06|Badajoz|11|Extremadura
06051|Fuenlabrada de los Montes|06|Badajoz|11|Extremadura
06052|Fuente de Cantos|06|Badajoz|11|Extremadura
06053|Fuente del Arco|06|Badajoz|11|Extremadura
06054|Fuente del Maestre|06|Badajoz|11|Extremadura
06055|Fuentes de León|06|Badajoz|11|Extremadura
06056|Garbayuela|06|Badajoz|11|Extremadura
06057|Garlitos|06|Badajoz|11|Extremadura
06058|Garrovilla, La|06|Badajoz|11|Extremadura
06059|Granja de Torrehermosa|06|Badajoz|11|Extremadura
06903|Guadiana|06|Badajoz|11|Extremadura
06060|Guareña|06|Badajoz|11|Extremadura
06061|Haba, La|06|Badajoz|11|Extremadura
06062|Helechosa de los Montes|06|Badajoz|11|Extremadura
06063|Herrera del Duque|06|Badajoz|11|Extremadura
06064|Higuera de la Serena|06|Badajoz|11|Extremadura
06065|Higuera de Llerena|06|Badajoz|11|Extremadura
06066|Higuera de Vargas|06|Badajoz|11|Extremadura
06067|Higuera la Real|06|Badajoz|11|Extremadura
06068|Hinojosa del Valle|06|Badajoz|11|Extremadura
06069|Hornachos|06|Badajoz|11|Extremadura
06070|Jerez de los Caballeros|06|Badajoz|11|Extremadura
06071|Lapa, La|06|Badajoz|11|Extremadura
06073|Llera|06|Badajoz|11|Extremadura
06074|Llerena|06|Badajoz|11|Extremadura
06072|Lobón|06|Badajoz|11|Extremadura
06075|Magacela|06|Badajoz|11|Extremadura
06076|Maguilla|06|Badajoz|11|Extremadura
06077|Malcocinado|06|Badajoz|11|Extremadura
06078|Malpartida de la Serena|06|Badajoz|11|Extremadura
06079|Manchita|06|Badajoz|11|Extremadura
06080|Medellín|06|Badajoz|11|Extremadura
06081|Medina de las Torres|06|Badajoz|11|Extremadura
06082|Mengabril|06|Badajoz|11|Extremadura
06083|Mérida|06|Badajoz|11|Extremadura
06084|Mirandilla|06|Badajoz|11|Extremadura
06085|Monesterio|06|Badajoz|11|Extremadura
06086|Montemolín|06|Badajoz|11|Extremadura
06087|Monterrubio de la Serena|06|Badajoz|11|Extremadura
06088|Montijo|06|Badajoz|11|Extremadura
06089|Morera, La|06|Badajoz|11|Extremadura
06090|Nava de Santiago, La|06|Badajoz|11|Extremadura
06091|Navalvillar de Pela|06|Badajoz|11|Extremadura
06092|Nogales|06|Badajoz|11|Extremadura
06093|Oliva de la Frontera|06|Badajoz|11|Extremadura
06094|Oliva de Mérida|06|Badajoz|11|Extremadura
06095|Olivenza|06|Badajoz|11|Extremadura
06096|Orellana de la Sierra|06|Badajoz|11|Extremadura
06097|Orellana la Vieja|06|Badajoz|11|Extremadura
06098|Palomas|06|Badajoz|11|Extremadura
06099|Parra, La|06|Badajoz|11|Extremadura
06100|Peñalsordo|06|Badajoz|11|Extremadura
06101|Peraleda del Zaucejo|06|Badajoz|11|Extremadura
06102|Puebla de Alcocer|06|Badajoz|11|Extremadura
06103|Puebla de la Calzada|06|Badajoz|11|Extremadura
06104|Puebla de la Reina|06|Badajoz|11|Extremadura
06107|Puebla de Obando|06|Badajoz|11|Extremadura
06108|Puebla de Sancho Pérez|06|Badajoz|11|Extremadura
06105|Puebla del Maestre|06|Badajoz|11|Extremadura
06106|Puebla del Prior|06|Badajoz|11|Extremadura
06902|Pueblonuevo del Guadiana|06|Badajoz|11|Extremadura
06109|Quintana de la Serena|06|Badajoz|11|Extremadura
06110|Reina|06|Badajoz|11|Extremadura
06111|Rena|06|Badajoz|11|Extremadura
06112|Retamal de Llerena|06|Badajoz|11|Extremadura
06113|Ribera del Fresno|06|Badajoz|11|Extremadura
06114|Risco|06|Badajoz|11|Extremadura
06115|Roca de la Sierra, La|06|Badajoz|11|Extremadura
06116|Salvaleón|06|Badajoz|11|Extremadura
06117|Salvatierra de los Barros|06|Badajoz|11|Extremadura
06119|San Pedro de Mérida|06|Badajoz|11|Extremadura
06123|San Vicente de Alcántara|06|Badajoz|11|Extremadura
06118|Sancti-Spíritus|06|Badajoz|11|Extremadura
06120|Santa Amalia|06|Badajoz|11|Extremadura
06121|Santa Marta|06|Badajoz|11|Extremadura
06122|Santos de Maimona, Los|06|Badajoz|11|Extremadura
06124|Segura de León|06|Badajoz|11|Extremadura
06125|Siruela|06|Badajoz|11|Extremadura
06126|Solana de los Barros|06|Badajoz|11|Extremadura
06127|Talarrubias|06|Badajoz|11|Extremadura
06128|Talavera la Real|06|Badajoz|11|Extremadura
06129|Táliga|06|Badajoz|11|Extremadura
06130|Tamurejo|06|Badajoz|11|Extremadura
06131|Torre de Miguel Sesmero|06|Badajoz|11|Extremadura
06132|Torremayor|06|Badajoz|11|Extremadura
06133|Torremejía|06|Badajoz|11|Extremadura
06134|Trasierra|06|Badajoz|11|Extremadura
06135|Trujillanos|06|Badajoz|11|Extremadura
06136|Usagre|06|Badajoz|11|Extremadura
06137|Valdecaballeros|06|Badajoz|11|Extremadura
06901|Valdelacalzada|06|Badajoz|11|Extremadura
06138|Valdetorres|06|Badajoz|11|Extremadura
06139|Valencia de las Torres|06|Badajoz|11|Extremadura
06140|Valencia del Mombuey|06|Badajoz|11|Extremadura
06141|Valencia del Ventoso|06|Badajoz|11|Extremadura
06146|Valle de la Serena|06|Badajoz|11|Extremadura
06147|Valle de Matamoros|06|Badajoz|11|Extremadura
06148|Valle de Santa Ana|06|Badajoz|11|Extremadura
06142|Valverde de Burguillos|06|Badajoz|11|Extremadura
06143|Valverde de Leganés|06|Badajoz|11|Extremadura
06144|Valverde de Llerena|06|Badajoz|11|Extremadura
06145|Valverde de Mérida|06|Badajoz|11|Extremadura
06149|Villafranca de los Barros|06|Badajoz|11|Extremadura
06150|Villagarcía de la Torre|06|Badajoz|11|Extremadura
06151|Villagonzalo|06|Badajoz|11|Extremadura
06152|Villalba de los Barros|06|Badajoz|11|Extremadura
06153|Villanueva de la Serena|06|Badajoz|11|Extremadura
06154|Villanueva del Fresno|06|Badajoz|11|Extremadura
06156|Villar de Rena|06|Badajoz|11|Extremadura
06155|Villar del Rey|06|Badajoz|11|Extremadura
06157|Villarta de los Montes|06|Badajoz|11|Extremadura
06158|Zafra|06|Badajoz|11|Extremadura
06159|Zahínos|06|Badajoz|11|Extremadura
06160|Zalamea de la Serena|06|Badajoz|11|Extremadura
06162|Zarza, La|06|Badajoz|11|Extremadura
06161|Zarza-Capilla|06|Badajoz|11|Extremadura
07002|Alaior|07|Balears, Illes|04|Balears, Illes
07001|Alaró|07|Balears, Illes|04|Balears, Illes
07003|Alcúdia|07|Balears, Illes|04|Balears, Illes
07004|Algaida|07|Balears, Illes|04|Balears, Illes
07005|Andratx|07|Balears, Illes|04|Balears, Illes
07901|Ariany|07|Balears, Illes|04|Balears, Illes
07006|Artà|07|Balears, Illes|04|Balears, Illes
07007|Banyalbufar|07|Balears, Illes|04|Balears, Illes
07008|Binissalem|07|Balears, Illes|04|Balears, Illes
07009|Búger|07|Balears, Illes|04|Balears, Illes
07010|Bunyola|07|Balears, Illes|04|Balears, Illes
07011|Calvià|07|Balears, Illes|04|Balears, Illes
07012|Campanet|07|Balears, Illes|04|Balears, Illes
07013|Campos|07|Balears, Illes|04|Balears, Illes
07014|Capdepera|07|Balears, Illes|04|Balears, Illes
07064|Castell, Es|07|Balears, Illes|04|Balears, Illes
07015|Ciutadella de Menorca|07|Balears, Illes|04|Balears, Illes
07016|Consell|07|Balears, Illes|04|Balears, Illes
07017|Costitx|07|Balears, Illes|04|Balears, Illes
07018|Deià|07|Balears, Illes|04|Balears, Illes
07026|Eivissa|07|Balears, Illes|04|Balears, Illes
07019|Escorca|07|Balears, Illes|04|Balears, Illes
07020|Esporles|07|Balears, Illes|04|Balears, Illes
07021|Estellencs|07|Balears, Illes|04|Balears, Illes
07022|Felanitx|07|Balears, Illes|04|Balears, Illes
07023|Ferreries|07|Balears, Illes|04|Balears, Illes
07024|Formentera|07|Balears, Illes|04|Balears, Illes
07025|Fornalutx|07|Balears, Illes|04|Balears, Illes
07027|Inca|07|Balears, Illes|04|Balears, Illes
07028|Lloret de Vistalegre|07|Balears, Illes|04|Balears, Illes
07029|Lloseta|07|Balears, Illes|04|Balears, Illes
07030|Llubí|07|Balears, Illes|04|Balears, Illes
07031|Llucmajor|07|Balears, Illes|04|Balears, Illes
07033|Manacor|07|Balears, Illes|04|Balears, Illes
07034|Mancor de la Vall|07|Balears, Illes|04|Balears, Illes
07032|Maó|07|Balears, Illes|04|Balears, Illes
07035|Maria de la Salut|07|Balears, Illes|04|Balears, Illes
07036|Marratxí|07|Balears, Illes|04|Balears, Illes
07037|Mercadal, Es|07|Balears, Illes|04|Balears, Illes
07902|Migjorn Gran, Es|07|Balears, Illes|04|Balears, Illes
07038|Montuïri|07|Balears, Illes|04|Balears, Illes
07039|Muro|07|Balears, Illes|04|Balears, Illes
07040|Palma|07|Balears, Illes|04|Balears, Illes
07041|Petra|07|Balears, Illes|04|Balears, Illes
07044|Pobla, Sa|07|Balears, Illes|04|Balears, Illes
07042|Pollença|07|Balears, Illes|04|Balears, Illes
07043|Porreres|07|Balears, Illes|04|Balears, Illes
07045|Puigpunyent|07|Balears, Illes|04|Balears, Illes
07059|Salines, Ses|07|Balears, Illes|04|Balears, Illes
07046|Sant Antoni de Portmany|07|Balears, Illes|04|Balears, Illes
07049|Sant Joan|07|Balears, Illes|04|Balears, Illes
07050|Sant Joan de Labritja|07|Balears, Illes|04|Balears, Illes
07048|Sant Josep de sa Talaia|07|Balears, Illes|04|Balears, Illes
07051|Sant Llorenç des Cardassar|07|Balears, Illes|04|Balears, Illes
07052|Sant Lluís|07|Balears, Illes|04|Balears, Illes
07053|Santa Eugènia|07|Balears, Illes|04|Balears, Illes
07054|Santa Eulària des Riu|07|Balears, Illes|04|Balears, Illes
07055|Santa Margalida|07|Balears, Illes|04|Balears, Illes
07056|Santa María del Camí|07|Balears, Illes|04|Balears, Illes
07057|Santanyí|07|Balears, Illes|04|Balears, Illes
07058|Selva|07|Balears, Illes|04|Balears, Illes
07047|Sencelles|07|Balears, Illes|04|Balears, Illes
07060|Sineu|07|Balears, Illes|04|Balears, Illes
07061|Sóller|07|Balears, Illes|04|Balears, Illes
07062|Son Servera|07|Balears, Illes|04|Balears, Illes
07063|Valldemossa|07|Balears, Illes|04|Balears, Illes
07065|Vilafranca de Bonany|07|Balears, Illes|04|Balears, Illes
08001|Abrera|08|Barcelona|09|Cataluña
08002|Aguilar de Segarra|08|Barcelona|09|Cataluña
08014|Aiguafreda|08|Barcelona|09|Cataluña
08003|Alella|08|Barcelona|09|Cataluña
08004|Alpens|08|Barcelona|09|Cataluña
08005|Ametlla del Vallès, L'|08|Barcelona|09|Cataluña
08006|Arenys de Mar|08|Barcelona|09|Cataluña
08007|Arenys de Munt|08|Barcelona|09|Cataluña
08008|Argençola|08|Barcelona|09|Cataluña
08009|Argentona|08|Barcelona|09|Cataluña
08010|Artés|08|Barcelona|09|Cataluña
08011|Avià|08|Barcelona|09|Cataluña
